package_name,app_name,label,developer,permissions
com.example.smartgencloud,智云平台-众智云平台,实用工具/小工具,郑州众智科技股份有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拍摄照片和视频 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 获取手机信息 | 写入文件与文档 | 控制振动器 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | 管理所有文件
com.ahca.eoms,企业运营管理,实用工具/小工具,安徽省电子认证管理中心有限责任公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 拨打电话 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 装载和卸载文件系统 | 获取手机信息 | 开机时自动启动 | 录音 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.USE_FINGERPRINT | android.permission.USE_BIOMETRIC | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | 后台位置权限 | 管理所有文件 | 运行前台服务
com.xzy.smbfmfgrzyb.bfqd,免费高清播放器无痕版-高清播放,实用工具/小工具,深圳市睿麒麟信息科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 更新组件使用情况统计 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 管理所有文件 | 运行前台服务 | android.permission.FOREGROUND_SERVICE_SPECIAL_USE
com.goodwe.sems.plus,小固云窗+,实用工具/小工具,固德威技术股份有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拍摄照片和视频 | 更改网络连接性 | 允许接收 Wi-Fi 多播 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 检索当前运行的应用程序 | 获取手机信息 | 录音 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.POST_NOTIFICATIONS | android.permission.NEARBY_WIFI_DEVICES | android.permission.BLUETOOTH_ADVERTISE | 连接到配对的蓝牙设备 | android.permission.BLUETOOTH_SCAN | 运行前台服务 | android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK
com.singxie.bluetoothbattery,掌上蓝牙电量,实用工具/小工具,长沙俊仁网络科技有限公司,查看网络状态 | 开关蓝牙 | 蓝牙管理 | 完全的互联网访问权限 | 连接到配对的蓝牙设备 | android.permission.BLUETOOTH_SCAN | 运行前台服务
com.whxzz.jdnc.cf,赚钱小农场2026,实用工具/小工具,武汉行则至软件开发有限公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 获取手机信息 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | 管理所有文件
ltd.lemeng.mockmap,模拟位置,实用工具/小工具,桂林贝贝安家房地产经纪有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 使用模拟地点来源进行测试 | 查看网络状态 | 开关WLAN | 发送持久广播 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 检索当前运行的应用程序 | 对正在运行的应用程序重新排序 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS | android.permission.QUERY_ALL_PACKAGES | 后台位置权限 | 运行前台服务
uni.app.UNI077EAC0,服务帮,实用工具/小工具,互帮（泰安）科技有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 直接安装应用程序 | 结束后台进程 | 控制媒体音量 | 获取手机信息 | 录音 | 控制振动器 | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | 运行前台服务
com.tencent.tmgp.hufuwa.wulccto,物流速查通,实用工具/小工具,上海昶飞网络科技有限公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 停用键锁 | 检索当前运行的应用程序 | 开机时自动启动 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 写入同步设置 | 读取文件与文档 | 添加桌面快捷方式 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | 运行前台服务 | android.permission.FOREGROUND_SERVICE_DATA_SYNC
com.kiskafilim.axik,axik-kino,实用工具/小工具,武汉纳瓦科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 拨打电话 | 拍摄照片和视频 | 完全的互联网访问权限 | 录音 | 写入文件与文档 | 控制振动器 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES
com.qingqiaotablet.mm,轻桥连农平板端,实用工具/小工具,杭州连农技术服务有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拍摄照片和视频 | 更改网络连接性 | 允许接收 Wi-Fi 多播 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 直接安装应用程序 | 管理 USB 设备的偏好设置和权限 | 控制媒体音量 | 装载和卸载文件系统 | 查阅敏感日志数据 | 获取手机信息 | 录音 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.POST_NOTIFICATIONS | 管理所有文件 | 设备和应用通知 | 连接到配对的蓝牙设备 | android.permission.BLUETOOTH_SCAN | 运行前台服务
com.guozhi.wf,果汁定位找人-定位找人软件,实用工具/小工具,厦门代码聚力网络科技有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 修改电池统计信息 | 开关蓝牙 | 拍摄照片和视频 | 更改网络连接性 | 允许接收 Wi-Fi 多播 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 开机或关机 | 检索当前运行的应用程序 | 控制媒体音量 | 获取手机信息 | 开机时自动启动 | 录音 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | 识别身体活动 | 管理所有文件 | 运行前台服务 | android.permission.FOREGROUND_SERVICE_LOCATION
com.mkfvftid.mfjkkjsj,免费监控看家手机,实用工具/小工具,米临科技（北京）有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拍摄照片和视频 | 更改用户界面设置 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 获取手机信息 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.NEARBY_WIFI_DEVICES | 管理所有文件 | 运行前台服务 | android.permission.FOREGROUND_SERVICE_MEDIA_PROJECTION
com.hndk.zfwzq,致富我最强,实用工具/小工具,海南任我游科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 拨打电话 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 更新组件使用情况统计 | 查阅敏感日志数据 | 获取手机信息 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务
cn.cheshangji.cheshangji,车商记-车商财务办公系统,实用工具/小工具,南京车商记信息科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拨打电话 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 访问手机账户 | 检索当前运行的应用程序 | 直接安装应用程序 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 读取联系人 | 查阅敏感日志数据 | 获取手机信息 | 录音 | 写入文件与文档 | 停用或修改状态栏 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改联系人 | 修改系统设置项 | 读取文件与文档 | android.permission.USE_FINGERPRINT | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | android.permission.MANAGE_MEDIA | 管理所有文件 | 连接到配对的蓝牙设备 | android.permission.BLUETOOTH_SCAN
com.feisuo.multimeter,电工仪表仿真-仪表操作更简单,实用工具/小工具,合肥飞梭科技有限公司,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 访问手机账户 | 直接安装应用程序 | 控制媒体音量 | 装载和卸载文件系统 | 查阅敏感日志数据 | 获取手机信息 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES
com.xzy.ly.qcjyjly,全场景一键录音-全能录音器,实用工具/小工具,深圳市赛恩特信息科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 获取手机信息 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | 管理所有文件
com.gutong.caijin,财金记账-小微企业专属财务管家,实用工具/小工具,北京孤桐科技有限公司,查看网络状态 | 开关WLAN | 开关蓝牙 | 完全的互联网访问权限 | 控制媒体音量 | 获取手机信息 | 录音 | 防止手机休眠
com.njxr.ttzljb,天天走路计步,实用工具/小工具,合肥奇喵互动科技有限公司,查看网络状态 | 开关WLAN | 拨打电话 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 识别身体活动 | 运行前台服务 | android.permission.FOREGROUND_SERVICE_HEALTH
com.yyxh.jzmt,金猪满堂,实用工具/小工具,武汉市更十南商贸有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 拨打电话 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 更新组件使用情况统计 | 查阅敏感日志数据 | 获取手机信息 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务
com.sbarheug.deepaiznxzs,DeepAI智能小助手,实用工具/小工具,北京云途科创网络科技有限公司,查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拍摄照片和视频 | 更改用户界面设置 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制媒体音量 | 装载和卸载文件系统 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 管理所有文件
com.tencent.mtt,QQ浏览器-腾讯AI浏览器,实用工具/浏览器,深圳市腾讯计算机系统有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 作为帐户身份验证程序 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 展开/收拢状态栏 | 控制闪光灯 | 检索当前运行的应用程序 | 结束后台进程 | 结束后台进程 | 控制媒体音量 | 装载和卸载文件系统 | 更新组件使用情况统计 | 查阅敏感日志数据 | 读取同步设置 | 读取同步统计信息 | 开机时自动启动 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 在闹钟中设置警报 | 设置壁纸 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 添加/修改日历活动 | 修改系统设置项 | 写入同步设置 | 读取文件与文档 | 添加桌面快捷方式 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_DELETE_PACKAGES | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | android.permission.MEDIA_CONTENT_CONTROL | 管理所有文件 | 运行前台服务
